0.00027500,0.00027600,0.00027700,0.00027800,0.00027900,0.00028000,0.00028100,0.00028200,0.00028300,0.00028400,0.00028500,0.00028600,0.00028700,0.00028800,0.00028900,0.00029000,0.00029100,0.00029200,0.00029300,0.00029400,0.00029500,0.00029600,0.00029700,0.00029800,0.00029900,0.00030000,0.00030100,0.00030200,0.00030300,0.00030400,0.00030500,0.00030600,0.00030700,0.00030800,0.00030900,0.00031000,0.00031100,0.00031200,0.00031300,0.00031400,0.00031500,0.00031600,0.00031700,0.00031800,0.00031900,0.00032000,0.00032100,0.00032200,0.00032300,0.00032400,0.00032500
-0.03744457,-0.03564830,-0.03285109,-0.02911139,-0.02404320,-0.01841953,-0.01383213,-0.01134509,-0.01106332,-0.01240387,-0.01437716,-0.01601694,-0.01678229,-0.01651631,-0.01529368,-0.01347901,-0.01163900,-0.01032947,-0.01027252,-0.01256370,-0.01804626,-0.02627243,-0.03532201,-0.04263234,-0.04599044,-0.04433320,-0.03834648,-0.03028834,-0.02268100,-0.01687185,-0.01282233,-0.01004424,-0.00840368,-0.00807812,-0.00914271,-0.01143048,-0.01463510,-0.01829924,-0.02168098,-0.02382708,-0.02399272,-0.02210209,-0.01881841,-0.01513380,-0.01181738,-0.00913654,-0.00697144,-0.00512037,-0.00352717,-0.00232232,-0.00173625
-0.05670177,-0.07639580,-0.10150084,-0.12914616,-0.15115778,-0.15916092,-0.15254302,-0.13698967,-0.11742185,-0.09583074,-0.07370013,-0.05354775,-0.03864198,-0.03170649,-0.03305570,-0.04027233,-0.05023203,-0.06041610,-0.06788863,-0.06895063,-0.06139779,-0.04662688,-0.02907746,-0.01421973,-0.00668181,-0.00837451,-0.01730724,-0.02891865,-0.03929277,-0.04697469,-0.05195601,-0.05400479,-0.05254715,-0.04769037,-0.04103257,-0.03583743,-0.03634083,-0.04567218,-0.06316583,-0.08357629,-0.09973124,-0.10677272,-0.10439708,-0.09557006,-0.08352567,-0.06986929,-0.05490809,-0.03923205,-0.02488041,-0.01511096,-0.01293249
-0.08433682,-0.10330190,-0.12644720,-0.15170380,-0.17260206,-0.18021420,-0.17064514,-0.14822920,-0.12057733,-0.09272376,-0.06689122,-0.04549731,-0.03184336,-0.02782187,-0.03227739,-0.04204352,-0.05380134,-0.06442445,-0.07035818,-0.06820357,-0.05683468,-0.03897763,-0.02046037,-0.00752810,-0.00396930,-0.00956416,-0.02057268,-0.03202368,-0.04038782,-0.04476421,-0.04597200,-0.04488494,-0.04178763,-0.03707296,-0.03215069,-0.02950287,-0.03178583,-0.04046439,-0.05458250,-0.07044294,-0.08287887,-0.08779388,-0.08430688,-0.07477790,-0.06271394,-0.05043348,-0.03841724,-0.02649580,-0.01535238,-0.00684331,-0.00300386
-0.08556809,-0.10439076,-0.12620428,-0.15139251,-0.17280168,-0.18088630,-0.17204921,-0.15024072,-0.12242640,-0.09418279,-0.06863808,-0.04790142,-0.03441786,-0.03020228,-0.03474947,-0.04460948,-0.05553801,-0.06452477,-0.06948816,-0.06815432,-0.05876698,-0.04234119,-0.02365032,-0.00925032,-0.00382115,-0.00762340,-0.01686345,-0.02644374,-0.03286845,-0.03531737,-0.03475458,-0.03251115,-0.02963134,-0.02703724,-0.02586409,-0.02755314,-0.03359365,-0.04479081,-0.06019847,-0.07655365,-0.08919552,-0.09432530,-0.09102580,-0.08140439,-0.06881823,-0.05577503,-0.04315509,-0.03100148,-0.01978978,-0.01096203,-0.00638116
-0.06484929,-0.09262981,-0.12236411,-0.15370215,-0.17971057,-0.18966675,-0.17965293,-0.15559243,-0.12634926,-0.09751930,-0.07183981,-0.05185378,-0.04007457,-0.03762680,-0.04367857,-0.05541273,-0.06807305,-0.07623571,-0.07639931,-0.06849498,-0.05478470,-0.03803559,-0.02134435,-0.00872028,-0.00389764,-0.00763260,-0.01665875,-0.02594924,-0.03204579,-0.03429621,-0.03368722,-0.03138837,-0.02841632,-0.02591461,-0.02520071,-0.02762858,-0.03448980,-0.04654003,-0.06288592,-0.08016532,-0.09341193,-0.09857569,-0.09479965,-0.08451065,-0.07135508,-0.05788911,-0.04485113,-0.03216143,-0.02034121,-0.01102460,-0.00627398
-0.05445603,-0.08549567,-0.12124800,-0.15561036,-0.18159923,-0.19066208,-0.18003059,-0.15587823,-0.12695746,-0.09838166,-0.07254036,-0.05225078,-0.04034893,-0.03760848,-0.04271634,-0.05328984,-0.06560835,-0.07447619,-0.07551872,-0.06805097,-0.05482098,-0.03914541,-0.02352945,-0.01090127,-0.00498107,-0.00767438,-0.01657993,-0.02638703,-0.03291279,-0.03529336,-0.03473627,-0.03247731,-0.02940008,-0.02667829,-0.02582648,-0.02823133,-0.03502922,-0.04697312,-0.06341834,-0.08115689,-0.09503043,-0.10068000,-0.09717205,-0.08706472,-0.07407813,-0.06074507,-0.04788130,-0.03556808,-0.02419453,-0.01472871,-0.00841785
-0.03072250,-0.05740570,-0.09229546,-0.12831303,-0.15601086,-0.16654213,-0.15913267,-0.14137062,-0.12075767,-0.09943516,-0.07778004,-0.05880500,-0.04654389,-0.04256481,-0.04613053,-0.05580680,-0.06864763,-0.07917214,-0.08193300,-0.07548573,-0.06262705,-0.04701375,-0.03109439,-0.01730524,-0.00909360,-0.00899586,-0.01601891,-0.02597166,-0.03451122,-0.03953349,-0.04105249,-0.03984862,-0.03674833,-0.03280826,-0.02969912,-0.02982856,-0.03591061,-0.04963905,-0.06987306,-0.09193441,-0.10937161,-0.11738404,-0.11524332,-0.10579007,-0.09276507,-0.07849138,-0.06360711,-0.04839497,-0.03406944,-0.02293855,-0.01755589
-0.02173910,-0.04709722,-0.08174523,-0.11814609,-0.14711767,-0.15907164,-0.15221975,-0.13451364,-0.11443291,-0.09407671,-0.07313107,-0.05455686,-0.04281589,-0.03941369,-0.04314126,-0.05252154,-0.06512058,-0.07589085,-0.07938245,-0.07391379,-0.06203971,-0.04719388,-0.03163724,-0.01772009,-0.00891896,-0.00791696,-0.01402124,-0.02341543,-0.03195560,-0.03740959,-0.03950273,-0.03882523,-0.03610698,-0.03219165,-0.02838318,-0.02682874,-0.03036320,-0.04120536,-0.05895752,-0.07966538,-0.09732972,-0.10709429,-0.10763333,-0.10096630,-0.09026654,-0.07775269,-0.06418002,-0.04977828,-0.03544531,-0.02320511,-0.01571287
-0.01866986,-0.04408532,-0.07998321,-0.11739144,-0.14625937,-0.15798600,-0.15173948,-0.13467112,-0.11445888,-0.09407794,-0.07402051,-0.05632996,-0.04433436,-0.03976404,-0.04208545,-0.04998258,-0.06134237,-0.07185623,-0.07615581,-0.07168096,-0.06033016,-0.04572944,-0.03040918,-0.01653456,-0.00748282,-0.00629601,-0.01256838,-0.02224915,-0.03080961,-0.03600081,-0.03784724,-0.03724193,-0.03514626,-0.03257833,-0.03079084,-0.03152370,-0.03706985,-0.04936754,-0.06812111,-0.08958805,-0.10775732,-0.11752308,-0.11740458,-0.10968897,-0.09817857,-0.08562458,-0.07278305,-0.05934621,-0.04551078,-0.03279783,-0.02366896
